"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"11/13/2025","11/13/2025","11/14/2025","GLD","GLD 11/14/2025 Put $386.00","STC","1","$2.26","$225.95"
"11/13/2025","11/13/2025","11/14/2025","GLD","GLD 11/14/2025 Put $386.00","STC","2","$2.26","$451.91"
"11/13/2025","11/13/2025","11/14/2025","GLD","GLD 11/14/2025 Call $386.00","BTO","2","$2.76","($552.08)"
"11/13/2025","11/13/2025","11/14/2025","GLD","GLD 11/14/2025 Put $386.00","BTO","3","$2.90","($870.12)"
"11/13/2025","11/13/2025","11/13/2025","","Transfer from Brokerage to Brokerage","ITRF","","","($500.00)"
"11/13/2025","11/13/2025","11/14/2025","SPY","SPY 11/14/2025 Put $679.00","STC","2","$3.08","$615.91"
"11/13/2025","11/13/2025","11/14/2025","SPY","SPY 11/14/2025 Put $679.00","BTO","2","$2.54","($508.08)"
"11/13/2025","11/13/2025","11/14/2025","GLD","GLD 11/14/2025 Call $383.00","STC","1","$5.05","$504.95"
"11/12/2025","11/12/2025","11/13/2025","GLD","GLD 11/14/2025 Call $383.00","STC","2","$5.05","$1,009.91"
"11/12/2025","11/12/2025","11/13/2025","SPY","SPY 11/13/2025 Call $681.00","BTO","1","$3.89","($389.04)"
"11/12/2025","11/12/2025","11/13/2025","SPY","SPY 11/13/2025 Call $681.00","BTO","1","$3.89","($389.04)"
"11/12/2025","11/12/2025","11/13/2025","GLD","GLD 11/14/2025 Call $383.00","BTO","3","$3.35","($1,005.12)"
"11/12/2025","11/12/2025","11/13/2025","IREN","IREN Limited
CUSIP: Q4982L109","Sell","120","$57.03","$6,844.13"
"11/12/2025","11/12/2025","11/13/2025","SPY","SPY 11/12/2025 Call $681.00","STC","1","$3.70","$369.95"
"11/11/2025","11/11/2025","11/12/2025","IREN","IREN Limited
CUSIP: Q4982L109","Sell","10","$56.84","$568.44"
"11/11/2025","11/11/2025","11/12/2025","SPY","SPY 11/12/2025 Call $681.00","BTO","1","$2.06","($206.04)"
"11/11/2025","11/11/2025","11/12/2025","QUBT","QUBT 12/5/2025 Call $18.50","STC","8","$0.19","$151.64"
"11/11/2025","11/11/2025","11/12/2025","SOYB","SOYB 2/20/2026 Call $26.00","STC","10","$0.18","$179.55"
"11/11/2025","11/11/2025","11/12/2025","PLTR","Palantir Technologies
CUSIP: 69608A108","Sell","0.13463","$189.94","$25.57"
"11/11/2025","11/11/2025","11/12/2025","UNH","UnitedHealth
CUSIP: 91324P102","Sell","0.017361","$322.46","$5.60"
"11/11/2025","11/11/2025","11/12/2025","TMC","TMC the metals company
CUSIP: 87261Y106","Sell","8","$5.71","$45.68"
"11/11/2025","11/11/2025","11/12/2025","IREN","IREN Limited
CUSIP: Q4982L109","Sell","40","$58.17","$2,326.83"
"11/11/2025","11/11/2025","11/12/2025","BBAI","BigBear.ai
CUSIP: 08975B109","Sell","120","$6.11","$733.67"
"11/11/2025","11/11/2025","11/12/2025","BBAI","BigBear.ai
CUSIP: 08975B109","Sell","30","$6.11","$183.30"
"11/7/2025","11/7/2025","11/10/2025","BYND","Option Expiration for BYND 11/7/2025 Put $1.00","OEXP","48S","",""
"11/7/2025","11/7/2025","11/10/2025","TSLA","Option Expiration for TSLA 11/7/2025 Call $467.50","OEXP","1S","",""
"11/7/2025","11/7/2025","11/10/2025","RR","Option Expiration for RR 11/7/2025 Call $7.00","OEXP","6S","",""
"11/7/2025","11/7/2025","11/10/2025","CLSK","Option Expiration for CLSK 11/7/2025 Call $21.50","OEXP","10S","",""
"11/7/2025","11/7/2025","11/10/2025","AMZN","Option Expiration for AMZN 11/7/2025 Call $255.00","OEXP","1S","",""
"11/7/2025","11/7/2025","11/10/2025","PLTR","Option Expiration for PLTR 11/7/2025 Call $222.50","OEXP","1S","",""
"11/7/2025","11/7/2025","11/10/2025","MSFT","Option Expiration for MSFT 11/7/2025 Call $527.50","OEXP","1S","",""
"11/7/2025","11/7/2025","11/7/2025","","ACH REVERSAL","ACH","","","($256.12)"
"11/7/2025","11/7/2025","11/10/2025","SPY","SPY 11/7/2025 Put $670.00","STC","1","$4.63","$462.95"
"11/7/2025","11/7/2025","11/10/2025","SPY","SPY 11/7/2025 Call $676.00","STC","1","$0.09","$8.95"
"11/6/2025","11/6/2025","11/7/2025","SPY","Option Expiration for SPY 11/6/2025 Call $682.00","OEXP","2S","",""
"11/6/2025","11/6/2025","11/7/2025","QQQ","Option Expiration for QQQ 11/6/2025 Call $626.00","OEXP","2S","",""
"11/6/2025","11/6/2025","11/7/2025","SPY","Option Expiration for SPY 11/6/2025 Call $679.00","OEXP","2S","",""
"11/6/2025","11/6/2025","11/7/2025","QQQ","Option Expiration for QQQ 11/6/2025 Call $622.00","OEXP","1S","",""
"11/6/2025","11/6/2025","11/7/2025","SPY","SPY 11/7/2025 Call $676.00","BTO","1","$0.91","($91.04)"
"11/6/2025","11/6/2025","11/7/2025","TMC","TMC the metals company
CUSIP: 87261Y106","Sell","10","$5.66","$56.65"
"11/6/2025","11/6/2025","11/7/2025","IREN","IREN Limited
CUSIP: Q4982L109","Buy","25","$69.28","($1,732.00)"
"11/6/2025","11/6/2025","11/7/2025","SPY","SPY 11/6/2025 Put $673.00","STC","1","$2.93","$292.95"
"11/6/2025","11/6/2025","11/7/2025","SPY","SPY 11/7/2025 Put $676.00","STC","1","$6.10","$609.95"
"11/6/2025","11/6/2025","11/7/2025","SPY","SPY 11/7/2025 Put $670.00","BTO","1","$2.51","($251.04)"
"11/6/2025","11/6/2025","11/7/2025","PLTR","PLTR 12/5/2025 Call $225.00","STC","1","$1.78","$177.95"
"11/6/2025","11/6/2025","11/7/2025","SPY","SPY 11/6/2025 Put $673.00","BTO","1","$1.63","($163.04)"
"11/6/2025","11/6/2025","11/7/2025","","ACH Deposit","ACH","","","$7.00"
"11/6/2025","11/6/2025","11/7/2025","","ACH Deposit","ACH","","","$8.00"
"11/6/2025","11/6/2025","11/7/2025","","ACH Deposit","ACH","","","$257.04"
"11/6/2025","11/6/2025","11/7/2025","SPY","SPY 11/7/2025 Put $676.00","BTO","1","$2.86","($286.04)"
"11/6/2025","11/6/2025","11/7/2025","","ACH Deposit","ACH","","","$16.00"
"11/6/2025","11/6/2025","11/7/2025","","ACH Deposit","ACH","","","$256.12"
"11/5/2025","11/5/2025","11/6/2025","QQQ","QQQ 11/6/2025 Call $626.00","BTO","2","$2.11","($422.08)"
"11/5/2025","11/5/2025","11/6/2025","SPY","SPY 11/6/2025 Call $680.00","STC","2","$1.85","$369.91"
"11/5/2025","11/5/2025","11/6/2025","TSLA","TSLA 11/7/2025 Call $467.50","BTO","1","$9.95","($995.04)"
"11/5/2025","11/5/2025","11/6/2025","RR","Richtech Robotics
CUSIP: 765504105","Sell","150","$4.05","$607.74"
"11/5/2025","11/5/2025","11/6/2025","ONDS","Ondas Inc.
CUSIP: 68236H204","Sell","255","$5.87","$1,497.65"
"11/5/2025","11/5/2025","11/6/2025","SPY","SPY 11/6/2025 Call $682.00","BTO","2","$1.17","($234.08)"
"11/5/2025","11/5/2025","11/6/2025","SPY","SPY 11/5/2025 Put $675.00","STC","1","$0.24","$23.95"
"11/5/2025","11/5/2025","11/6/2025","SPY","SPY 11/5/2025 Put $675.00","STC","2","$0.24","$47.91"
"11/5/2025","11/5/2025","11/6/2025","SPY","SPY 11/5/2025 Put $677.00","STC","2","$0.52","$103.91"
"11/5/2025","11/5/2025","11/6/2025","SPY","SPY 11/6/2025 Call $680.00","BTO","1","$1.61","($161.04)"
"11/5/2025","11/5/2025","11/6/2025","QQQ","QQQ 11/5/2025 Put $623.00","STC","2","$1.09","$217.91"
"11/5/2025","11/5/2025","11/6/2025","SPY","SPY 11/6/2025 Call $680.00","BTO","1","$1.48","($148.04)"
"11/5/2025","11/5/2025","11/6/2025","QQQ","QQQ 11/6/2025 Call $622.00","BTO","1","$2.72","($272.04)"
"11/5/2025","11/5/2025","11/6/2025","NOK","NOK 11/7/2025 Put $7.00","STC","10","$0.19","$189.55"
"11/5/2025","11/5/2025","11/6/2025","NOK","NOK 11/7/2025 Put $7.00","STC","10","$0.19","$189.55"
"11/5/2025","11/5/2025","11/6/2025","SPY","SPY 11/6/2025 Call $679.00","BTO","2","$1.83","($366.08)"
"11/5/2025","11/5/2025","11/6/2025","OKLO","OKLO 11/7/2025 Put $117.00","STC","1","$4.15","$414.95"
"11/4/2025","11/4/2025","11/5/2025","BYND","BYND 11/7/2025 Put $1.00","BTO","48","$0.03","($146.03)"
"11/4/2025","11/4/2025","11/5/2025","SPY","SPY 11/5/2025 Put $675.00","BTO","1","$2.23","($223.04)"
"11/4/2025","11/4/2025","11/4/2025","","Instant bank transfer - withdrawal fee","RTP","","","($1.00)"
"11/4/2025","11/4/2025","11/4/2025","","Instant bank transfer - account ending in 7703","RTP","","","($49.00)"
"11/4/2025","11/4/2025","11/5/2025","HIVE","HIVE 1/16/2026 Call $12.00","STC","1","$0.15","$14.95"
"11/4/2025","11/4/2025","11/5/2025","HIVE","HIVE 1/16/2026 Call $12.00","STC","1","$0.15","$14.95"
"11/4/2025","11/4/2025","11/5/2025","HIVE","HIVE 1/16/2026 Call $12.00","STC","6","$0.15","$89.73"
"11/4/2025","11/4/2025","11/5/2025","HIVE","HIVE 1/16/2026 Call $12.00","STC","1","$0.15","$14.95"
"11/4/2025","11/4/2025","11/5/2025","HIVE","HIVE 1/16/2026 Call $12.00","STC","4","$0.15","$59.83"
"11/4/2025","11/4/2025","11/5/2025","HIVE","HIVE 1/16/2026 Call $12.00","STC","12","$0.15","$179.46"
"11/4/2025","11/4/2025","11/5/2025","SPY","SPY 11/5/2025 Put $675.00","BTO","2","$2.04","($408.08)"
"11/4/2025","11/4/2025","11/5/2025","RR","Richtech Robotics
CUSIP: 765504105","Sell","50","$4.07","$203.51"
"11/4/2025","11/4/2025","11/5/2025","ONDS","Ondas Inc.
CUSIP: 68236H204","Sell","100","$6.24","$623.48"
"11/4/2025","11/4/2025","11/5/2025","SPY","SPY 11/5/2025 Put $677.00","BTO","2","$3.24","($648.08)"
"11/4/2025","11/4/2025","11/5/2025","RR","Richtech Robotics
CUSIP: 765504105","Sell","100","$4.04","$404.21"
"11/4/2025","11/4/2025","11/5/2025","ONDS","Ondas Inc.
CUSIP: 68236H204","Sell","150","$6.20","$929.23"
"11/4/2025","11/4/2025","11/5/2025","QQQ","QQQ 11/5/2025 Put $623.00","BTO","2","$4.06","($812.08)"
"11/4/2025","11/4/2025","11/5/2025","ONDS","Ondas Inc.
CUSIP: 68236H204","Sell","80","$6.18","$494.40"
"11/4/2025","11/4/2025","11/4/2025","","Instant bank transfer - withdrawal fee","RTP","","","($1.00)"
"11/4/2025","11/4/2025","11/4/2025","","Instant bank transfer - account ending in 7703","RTP","","","($49.00)"
"11/4/2025","11/4/2025","11/5/2025","BBAI","BigBear.ai
CUSIP: 08975B109","Sell","150","$6.00","$900.73"
"11/4/2025","11/4/2025","11/5/2025","OKLO","OKLO 11/7/2025 Put $117.00","BTO","1","$6.10","($610.04)"
"11/4/2025","11/4/2025","11/5/2025","JD","JD 1/16/2026 Call $37.50","STC","1","$1.04","$103.95"
"11/4/2025","11/4/2025","11/5/2025","JD","JD 1/16/2026 Call $37.50","STC","1","$1.04","$103.95"
"11/4/2025","11/4/2025","11/5/2025","JD","JD 1/16/2026 Call $37.50","STC","2","$1.04","$207.91"
"11/4/2025","11/4/2025","11/5/2025","JD","JD 1/16/2026 Call $37.50","STC","1","$1.04","$103.95"
"11/4/2025","11/4/2025","11/5/2025","HIVE","HIVE Digital Technologies Ltd.
CUSIP: 433921103","Sell","100","$4.96","$496.30"
"11/4/2025","11/4/2025","11/5/2025","NOK","NOK 11/7/2025 Put $7.00","BTO","18","$0.22","($396.76)"
"11/4/2025","11/4/2025","11/5/2025","NOK","NOK 11/7/2025 Put $7.00","BTO","2","$0.22","($44.08)"
"11/4/2025","11/4/2025","11/5/2025","TMQ","Trilogy Metals
CUSIP: 89621C105","Sell","200","$3.82","$763.97"
"11/3/2025","11/3/2025","11/4/2025","PLTR","PLTR 12/5/2025 Call $225.00","BTO","1","$9.90","($990.04)"
"11/3/2025","11/3/2025","11/4/2025","NVDA","NVDA 11/7/2025 Call $200.00","STC","1","$8.41","$840.95"
"11/3/2025","11/3/2025","11/4/2025","AMZN","AMZN 11/7/2025 Call $255.00","BTO","1","$3.62","($362.04)"
"11/3/2025","11/3/2025","11/3/2025","","Instant bank transfer - account ending in 7703","RTP","","","($589.50)"
"11/3/2025","11/3/2025","11/3/2025","","Instant bank transfer - withdrawal fee","RTP","","","($10.50)"
"11/3/2025","11/3/2025","11/4/2025","IREN","IREN Limited
CUSIP: Q4982L109","Buy","25","$69.04","($1,725.98)"
"11/3/2025","11/3/2025","11/4/2025","NVDA","NVDA 11/7/2025 Call $200.00","STC","2","$8.70","$1,739.91"
"11/3/2025","11/3/2025","11/4/2025","MSFT","MSFT 11/7/2025 Call $527.50","BTO","1","$4.15","($415.04)"
"11/3/2025","11/3/2025","11/4/2025","JD","JD 1/16/2026 Call $37.50","STC","5","$1.42","$709.78"
"11/3/2025","11/3/2025","11/4/2025","PLTR","PLTR 11/7/2025 Call $222.50","BTO","1","$3.95","($395.04)"
"11/3/2025","11/3/2025","11/4/2025","HIVE","HIVE Digital Technologies Ltd.
CUSIP: 433921103","Sell","100","$5.16","$515.98"
"11/3/2025","11/3/2025","11/4/2025","NVDA","NVDA 11/28/2025 Call $225.00","BTO","1","$4.55","($455.04)"
"11/3/2025","11/3/2025","11/4/2025","HIMS","HIMS 11/14/2025 Call $50.00","STC","1","$2.65","$264.95"
"11/3/2025","11/3/2025","11/4/2025","SPY","SPY 11/3/2025 Call $684.00","STC","1","$1.93","$192.95"
"11/3/2025","11/3/2025","11/3/2025","","Instant bank transfer - account ending in 7703","RTP","","","($29.00)"
"11/3/2025","11/3/2025","11/3/2025","","Instant bank transfer - withdrawal fee","RTP","","","($1.00)"
"11/3/2025","11/3/2025","11/3/2025","","Instant bank transfer - account ending in 7703","RTP","","","($19.00)"
"11/3/2025","11/3/2025","11/3/2025","","Instant bank transfer - withdrawal fee","RTP","","","($1.00)"
"10/31/2025","10/31/2025","11/3/2025","UNH","Option Expiration for UNH 10/31/2025 Call $382.50","OEXP","1S","",""
"10/31/2025","10/31/2025","11/3/2025","SLV","Option Expiration for SLV 10/31/2025 Call $49.50","OEXP","4S","",""
"10/31/2025","10/31/2025","11/3/2025","PLTR","Option Expiration for PLTR 10/31/2025 Call $205.00","OEXP","3S","",""
"10/31/2025","10/31/2025","11/3/2025","SLV","Option Expiration for SLV 10/31/2025 Call $48.50","OEXP","2S","",""
"10/31/2025","10/31/2025","11/3/2025","TMC","Option Expiration for TMC 10/31/2025 Call $9.50","OEXP","1S","",""
"10/31/2025","10/31/2025","11/3/2025","AAPL","Option Expiration for AAPL 10/31/2025 Call $290.00","OEXP","10S","",""
"10/31/2025","10/31/2025","11/3/2025","SLV","Option Expiration for SLV 10/31/2025 Call $50.00","OEXP","2S","",""
"10/31/2025","10/31/2025","10/31/2025","","Interest Payment","INT","","","$0.35"
"10/31/2025","10/31/2025","11/3/2025","SPY","SPY 10/31/2025 Call $685.00","STC","3","$0.18","$53.87"
"10/31/2025","10/31/2025","11/3/2025","SPY","SPY 11/3/2025 Call $684.00","BTO","1","$2.54","($254.04)"
"10/31/2025","10/31/2025","11/3/2025","PLTR","PLTR 10/31/2025 Call $200.00","STC","1","$1.36","$135.95"
"10/31/2025","10/31/2025","10/31/2025","","Instant bank transfer - withdrawal fee","RTP","","","($1.00)"
"10/31/2025","10/31/2025","10/31/2025","","Instant bank transfer - account ending in 7703","RTP","","","($44.00)"
"10/31/2025","10/31/2025","10/31/2025","","Instant bank transfer - withdrawal fee","RTP","","","($1.31)"
"10/31/2025","10/31/2025","10/31/2025","","Instant bank transfer - account ending in 7703","RTP","","","($73.69)"
"10/31/2025","10/31/2025","11/3/2025","HIMS","HIMS 10/31/2025 Put $45.00","STC","10","$0.26","$259.55"
"10/31/2025","10/31/2025","11/3/2025","SPY","SPY 10/31/2025 Put $675.00","STC","3","$0.13","$38.87"
"10/31/2025","10/31/2025","10/31/2025","","Instant bank transfer - account ending in 7703","RTP","","","($34.00)"
"10/31/2025","10/31/2025","10/31/2025","","Instant bank transfer - withdrawal fee","RTP","","","($1.00)"
"10/31/2025","10/31/2025","10/31/2025","","Instant bank transfer - account ending in 7703","RTP","","","($29.00)"
"10/31/2025","10/31/2025","10/31/2025","","Instant bank transfer - withdrawal fee","RTP","","","($1.00)"
"10/30/2025","10/30/2025","10/31/2025","SPY","SPY 10/30/2025 Call $686.00","STC","2","$0.04","$7.91"
"10/30/2025","10/30/2025","10/31/2025","SPY","SPY 10/31/2025 Put $675.00","BTO","3","$0.68","($204.12)"
"10/30/2025","10/30/2025","10/30/2025","","Instant bank transfer - withdrawal fee","RTP","","","($1.75)"
"10/30/2025","10/30/2025","10/30/2025","","Instant bank transfer - account ending in 7703","RTP","","","($98.25)"
"10/30/2025","10/30/2025","10/31/2025","AAPL","AAPL 10/31/2025 Call $290.00","BTO","5","$0.38","($190.21)"
"10/30/2025","10/30/2025","10/31/2025","AAPL","AAPL 10/31/2025 Call $290.00","BTO","5","$0.38","($190.21)"
"10/30/2025","10/30/2025","10/31/2025","SOYB","SOYB 2/20/2026 Call $26.00","BTO","10","$0.24","($240.42)"
"10/30/2025","10/30/2025","10/31/2025","CMG","CMG 12/5/2025 Call $42.00","BTO","15","$0.14","($210.63)"
"10/30/2025","10/30/2025","10/31/2025","CMG","CMG 12/5/2025 Call $42.00","BTO","5","$0.15","($75.21)"
"10/30/2025","10/30/2025","10/31/2025","HIMS","HIMS 10/31/2025 Put $45.00","BTO","3","$0.80","($240.12)"
"10/30/2025","10/30/2025","10/31/2025","HIMS","HIMS 10/31/2025 Put $45.00","BTO","2","$0.80","($160.08)"
"10/30/2025","10/30/2025","10/31/2025","HIMS","HIMS 10/31/2025 Put $45.00","BTO","5","$0.90","($450.21)"
"10/30/2025","10/30/2025","10/30/2025","","Instant bank transfer - withdrawal fee","RTP","","","($1.00)"
"10/30/2025","10/30/2025","10/30/2025","","Instant bank transfer - account ending in 7703","RTP","","","($49.00)"
"10/30/2025","10/30/2025","10/31/2025","SPY","SPY 10/31/2025 Call $685.00","BTO","3","$2.78","($834.12)"
"10/30/2025","10/30/2025","10/31/2025","JD","JD 10/31/2025 Put $33.00","STC","5","$0.25","$124.78"
"10/30/2025","10/30/2025","10/31/2025","JD","JD 10/31/2025 Put $33.00","STC","5","$0.25","$124.78"
"10/30/2025","10/30/2025","10/31/2025","AAPL","AAPL 10/31/2025 Call $282.50","STC","3","$1.14","$341.87"
"10/30/2025","10/30/2025","10/31/2025","AAPL","AAPL 10/31/2025 Call $282.50","STC","2","$1.14","$227.91"
"10/30/2025","10/30/2025","10/31/2025","SPY","SPY 10/30/2025 Put $681.00","STC","5","$1.78","$889.78"
"10/30/2025","10/30/2025","10/31/2025","JD","JD 10/31/2025 Put $33.00","BTO","5","$0.31","($155.21)"
"10/30/2025","10/30/2025","10/31/2025","JD","JD 10/31/2025 Put $33.00","BTO","5","$0.31","($155.21)"
"10/30/2025","10/30/2025","10/31/2025","SPY","SPY 10/30/2025 Put $681.00","BTO","5","$2.20","($1,100.21)"
"10/30/2025","10/30/2025","10/30/2025","","Gold Subscription Fee","GOLD","","","($5.00)"
"10/30/2025","10/30/2025","10/30/2025","","Aggregated Margin Rate","MINT","","","($24.29)"
"10/29/2025","10/29/2025","10/30/2025","SPY","SPY 10/29/2025 Call $687.00","STC","5","$0.84","$419.78"
"10/29/2025","10/29/2025","10/30/2025","SPY","SPY 10/29/2025 Call $688.00","STC","2","$0.49","$97.91"
"10/29/2025","10/29/2025","10/30/2025","SPY","SPY 10/30/2025 Call $686.00","BTO","2","$3.02","($604.08)"
"10/29/2025","10/29/2025","10/30/2025","SPY","SPY 10/31/2025 Put $683.00","STC","4","$3.47","$1,387.83"
"10/29/2025","10/29/2025","10/30/2025","SPY","SPY 10/31/2025 Put $683.00","BTO","2","$4.16","($832.08)"
"10/29/2025","10/29/2025","10/30/2025","SPY","SPY 10/31/2025 Put $683.00","BTO","2","$4.16","($832.08)"
"10/29/2025","10/29/2025","10/30/2025","QQQ","QQQ 10/29/2025 Call $630.00","STC","4","$4.44","$1,775.83"
"10/29/2025","10/29/2025","10/30/2025","PLTR","PLTR 10/31/2025 Call $205.00","BTO","2","$1.55","($310.08)"
"10/29/2025","10/29/2025","10/30/2025","PLTR","PLTR 10/31/2025 Call $205.00","BTO","1","$1.55","($155.04)"
"10/29/2025","10/29/2025","10/30/2025","HIVE","HIVE Digital Technologies Ltd.
CUSIP: 433921103","Sell","200","$5.74","$1,146.97"
"10/29/2025","10/29/2025","10/30/2025","HIMS","HIMS 11/14/2025 Call $50.00","BTO","1","$3.83","($383.04)"
"10/29/2025","10/29/2025","10/30/2025","HIMS","HIMS 11/14/2025 Call $50.00","BTO","2","$3.83","($766.08)"
"10/29/2025","10/29/2025","10/30/2025","NVDA","NVDA 11/7/2025 Call $200.00","STC","1","$13.22","$1,321.95"
"10/29/2025","10/29/2025","10/30/2025","AAPL","AAPL 10/31/2025 Call $282.50","BTO","5","$1.07","($535.21)"
"10/29/2025","10/29/2025","10/30/2025","SPY","SPY 10/29/2025 Call $687.00","STC","5","$3.22","$1,609.78"
"10/28/2025","10/28/2025","10/28/2025","","Instant bank transfer - account ending in 7703","RTP","","","($126.74)"
"10/28/2025","10/28/2025","10/28/2025","","Instant bank transfer - withdrawal fee","RTP","","","($2.26)"
"10/28/2025","10/28/2025","10/29/2025","SPY","SPY 10/29/2025 Call $688.00","BTO","2","$2.38","($476.08)"
"10/28/2025","10/28/2025","10/29/2025","NVDA","NVDA 11/7/2025 Call $200.00","STC","1","$5.85","$584.95"
"10/28/2025","10/28/2025","10/29/2025","PLTR","PLTR 10/31/2025 Call $200.00","BTO","1","$1.11","($111.04)"
"10/28/2025","10/28/2025","10/28/2025","","Instant bank transfer - withdrawal fee","RTP","","","($6.13)"
"10/28/2025","10/28/2025","10/28/2025","","Instant bank transfer - account ending in 7703","RTP","","","($343.87)"
"10/28/2025","10/28/2025","10/29/2025","CLSK","CLSK 11/7/2025 Call $21.50","BTO","10","$1.36","($1,360.42)"
"10/28/2025","10/28/2025","10/29/2025","SPY","SPY 10/29/2025 Call $687.00","BTO","10","$2.25","($2,250.42)"
"10/28/2025","10/28/2025","10/29/2025","NOK","NOK 1/16/2026 Call $10.00","BTO","40","$0.56","($2,241.69)"
"10/28/2025","10/28/2025","10/29/2025","QQQ","QQQ 10/28/2025 Call $626.00","STC","3","$4.04","$1,211.87"
"10/28/2025","10/28/2025","10/29/2025","SPY","SPY 10/28/2025 Call $685.00","STC","4","$1.08","$431.83"
"10/28/2025","10/28/2025","10/29/2025","QQQ","QQQ 10/29/2025 Call $630.00","BTO","4","$3.94","($1,576.16)"
"10/28/2025","10/28/2025","10/29/2025","QQQ","QQQ 10/28/2025 Call $627.00","STC","7","$4.18","$2,925.68"
"10/28/2025","10/28/2025","10/29/2025","QQQ","QQQ 10/28/2025 Call $627.00","STC","7","$4.17","$2,918.68"
"10/28/2025","10/28/2025","10/29/2025","QQQ","QQQ 10/28/2025 Call $627.00","STC","1","$4.18","$417.95"
"10/28/2025","10/28/2025","10/28/2025","","Instant bank transfer - account ending in 7703","RTP","","","($54.00)"
"10/28/2025","10/28/2025","10/28/2025","","Instant bank transfer - withdrawal fee","RTP","","","($1.00)"
"10/28/2025","10/28/2025","10/28/2025","","Instant bank transfer - account ending in 7703","RTP","","","($98.25)"
"10/28/2025","10/28/2025","10/28/2025","","Instant bank transfer - withdrawal fee","RTP","","","($1.75)"
"10/27/2025","10/27/2025","10/28/2025","QQQ","QQQ 10/28/2025 Call $626.00","BTO","3","$2.79","($837.12)"
"10/27/2025","10/27/2025","10/28/2025","SPY","SPY 10/27/2025 Call $678.00","STC","1","$6.65","$664.95"
"10/27/2025","10/27/2025","10/28/2025","SPY","SPY 10/28/2025 Call $685.00","BTO","4","$1.06","($424.16)"
"10/27/2025","10/27/2025","10/28/2025","SPY","SPY 10/27/2025 Call $678.00","STC","1","$6.36","$635.95"
"10/27/2025","10/27/2025","10/28/2025","UNH","UNH 10/31/2025 Call $382.50","BTO","1","$5.46","($546.04)"
"10/27/2025","10/27/2025","10/27/2025","","Instant bank transfer - account ending in 7703","RTP","","","($343.87)"
"10/27/2025","10/27/2025","10/27/2025","","Instant bank transfer - withdrawal fee","RTP","","","($6.13)"
"10/27/2025","10/27/2025","10/28/2025","QUBT","QUBT 12/5/2025 Call $18.50","BTO","8","$1.77","($1,416.34)"
"10/27/2025","10/27/2025","10/28/2025","HIVE","HIVE Digital Technologies Ltd.
CUSIP: 433921103","Buy","500","$6.14","($3,072.51)"
"10/27/2025","10/27/2025","10/28/2025","BYND","BYND 10/31/2025 Put $3.50","STC","5","$1.51","$754.78"
"10/27/2025","10/27/2025","10/28/2025","NVDA","NVDA 11/7/2025 Call $200.00","BTO","5","$1.90","($950.21)"
"10/27/2025","10/27/2025","10/28/2025","BYND","BYND 10/31/2025 Put $3.50","STC","1","$1.68","$167.95"
"10/27/2025","10/27/2025","10/28/2025","BYND","BYND 10/31/2025 Put $3.50","STC","9","$1.68","$1,511.59"
"10/27/2025","10/27/2025","10/28/2025","SPY","SPY 10/27/2025 Call $678.00","STC","3","$4.98","$1,493.87"
"10/27/2025","10/27/2025","10/28/2025","QQQ","QQQ 10/28/2025 Call $627.00","BTO","5","$1.48","($740.21)"
"10/27/2025","10/27/2025","10/28/2025","QQQ","QQQ 10/28/2025 Call $627.00","BTO","5","$1.48","($740.21)"
"10/27/2025","10/27/2025","10/28/2025","QQQ","QQQ 10/28/2025 Call $627.00","BTO","5","$1.48","($740.21)"
"10/27/2025","10/27/2025","10/28/2025","HOLO","MicroCloud Hologram
CUSIP: G55032174","Sell","300","$4.65","$1,395.01"
"10/27/2025","10/27/2025","10/28/2025","HOLO","MicroCloud Hologram
CUSIP: G55032174","Sell","200","$4.65","$930.01"
"10/27/2025","10/27/2025","10/27/2025","","Instant bank transfer - account ending in 7703","RTP","","","($196.50)"
"10/27/2025","10/27/2025","10/27/2025","","Instant bank transfer - withdrawal fee","RTP","","","($3.50)"
"10/27/2025","10/27/2025","10/27/2025","","Instant bank transfer - withdrawal fee","RTP","","","($6.13)"
"10/27/2025","10/27/2025","10/27/2025","","Instant bank transfer - account ending in 7703","RTP","","","($343.87)"
"10/24/2025","10/24/2025","10/27/2025","IREN","Option Expiration for IREN 10/24/2025 Call $70.00","OEXP","1S","",""
"10/24/2025","10/24/2025","10/27/2025","NAK","Option Expiration for NAK 10/24/2025 Call $2.50","OEXP","1S","",""
"10/24/2025","10/24/2025","10/27/2025","HOLO","MicroCloud Hologram
CUSIP: G55032174","Buy","500","$4.42","($2,207.51)"
"10/24/2025","10/24/2025","10/27/2025","HIVE","HIVE 1/16/2026 Call $12.00","BTO","50","$0.45","($2,252.11)"
"10/24/2025","10/24/2025","10/27/2025","HOOD","HOOD 10/24/2025 Call $130.00","STC","1","$9.82","$981.95"
"10/24/2025","10/24/2025","10/27/2025","HOOD","HOOD 10/24/2025 Call $130.00","STC","1","$9.82","$981.95"
"10/24/2025","10/24/2025","10/27/2025","SPY","SPY 10/27/2025 Call $678.00","BTO","1","$2.14","($214.04)"
"10/24/2025","10/24/2025","10/27/2025","SPY","SPY 10/27/2025 Call $678.00","BTO","1","$2.14","($214.04)"
"10/24/2025","10/24/2025","10/27/2025","SPY","SPY 10/27/2025 Call $678.00","BTO","3","$2.15","($645.12)"
"10/24/2025","10/24/2025","10/24/2025","","Instant bank transfer - withdrawal fee","RTP","","","($5.25)"
