"Activity Date","Process Date","Settle Date","Instrument","Description","Trans Code","Quantity","Price","Amount"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Call $591.00","BTO","1","$0.08","($8.04)"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Call $591.00","BTO","1","$0.08","($8.04)"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Call $591.00","BTO","3","$0.08","($24.12)"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Call $591.00","BTO","9","$0.08","($72.36)"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Put $585.00","BTO","1","$1.07","($107.04)"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Put $585.00","STC","1","$0.90","$89.95"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Put $580.00","STC","4","$0.24","$95.83"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Put $584.00","STC","1","$0.76","$75.95"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Call $588.00","BTO","2","$0.54","($108.08)"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Call $587.00","BTO","1","$0.74","($74.04)"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Put $584.00","BTO","1","$1.04","($104.04)"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Call $587.00","STC","1","$0.72","$71.95"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Call $589.00","STC","3","$0.26","$77.87"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Put $580.00","BTO","2","$0.31","($62.08)"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Put $580.00","BTO","2","$0.31","($62.08)"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Call $589.00","BTO","3","$0.29","($87.12)"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Put $582.00","STC","3","$0.46","$137.87"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Call $589.00","STC","3","$0.30","$89.87"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Call $589.00","BTO","3","$0.33","($99.12)"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Call $587.00","BTO","1","$0.81","($81.04)"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Put $582.00","BTO","3","$0.55","($165.12)"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Call $592.00","STC","5","$0.09","$44.78"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Call $592.00","STC","1","$0.09","$8.95"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Put $585.00","BTO","1","$1.15","($115.04)"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Call $586.00","STC","2","$1.35","$269.91"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Put $579.00","STC","1","$0.31","$30.95"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Call $585.00","STC","1","$1.84","$183.95"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Put $583.00","STC","1","$0.79","$78.95"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Put $579.00","BTO","1","$0.34","($34.04)"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Call $592.00","BTO","6","$0.10","($60.24)"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Put $574.00","STC","3","$0.14","$41.87"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Call $590.00","STC","5","$0.13","$64.78"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Call $590.00","BTO","5","$0.15","($75.20)"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Put $583.00","BTO","1","$1.37","($137.04)"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Put $579.00","STC","1","$0.47","$46.95"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Put $574.00","STC","1","$0.17","$16.95"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Put $578.00","STC","1","$0.39","$38.95"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Call $585.00","BTO","1","$1.07","($107.04)"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Call $586.00","BTO","2","$0.62","($124.08)"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Put $574.00","BTO","4","$0.21","($84.16)"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Call $584.00","STC","1","$1.22","$121.95"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Put $578.00","BTO","1","$0.51","($51.04)"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Put $579.00","BTO","1","$0.54","($54.04)"
"4/1/2026","4/1/2026","4/2/2026","QQQ","QQQ 4/1/2026 Call $584.00","BTO","1","$1.58","($158.04)"
"4/1/2026","4/1/2026","4/1/2026","","External debit card transfer - withdrawal fee","DCF","","","($1.00)"
"4/1/2026","4/1/2026","4/1/2026","","External debit card transfer - account ending in 9768","DCF","","","($49.00)"
"4/1/2026","4/1/2026","4/1/2026","","External debit card transfer - account ending in 9768","DCF","","","($29.00)"
"4/1/2026","4/1/2026","4/1/2026","","External debit card transfer - withdrawal fee","DCF","","","($1.00)"
"3/31/2026","3/31/2026","3/31/2026","","Brokerage-held Cash Interest Payment","INT","","","$0.61"
"3/31/2026","3/31/2026","4/1/2026","SPY","Option Expiration for SPY 3/31/2026 Put $619.00","OEXP","1S","",""
"3/31/2026","3/31/2026","3/31/2026","","Interest Payment","INT","","","$0.16"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Call $651.00","STC","1","$0.28","$27.95"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Call $652.00","STC","1","$0.12","$11.95"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Call $652.00","BTO","1","$0.14","($14.04)"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Put $640.00","STC","4","$0.12","$47.83"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Put $640.00","BTO","4","$0.22","($88.16)"
"3/31/2026","3/31/2026","4/1/2026","","ACH Deposit","ACH","","","$100.00"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Put $644.00","STC","1","$0.54","$53.95"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Put $644.00","BTO","1","$0.80","($80.04)"
"3/31/2026","3/31/2026","4/1/2026","","ACH Deposit","ACH","","","$26.00"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Call $651.00","BTO","1","$0.82","($82.04)"
"3/31/2026","3/31/2026","4/1/2026","","ACH Deposit","ACH","","","$117.00"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Put $639.00","STC","1","$0.52","$51.95"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Call $646.00","STC","4","$4.20","$1,679.83"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Call $644.00","STC","1","$3.47","$346.95"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Put $633.00","STC","4","$0.10","$39.83"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Put $636.00","STC","2","$0.21","$41.91"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Call $646.00","BTO","2","$0.39","($78.08)"
"3/31/2026","3/31/2026","4/1/2026","","ACH Deposit","ACH","","","$80.00"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Put $639.00","BTO","1","$0.75","($75.04)"
"3/31/2026","3/31/2026","4/1/2026","","ACH Deposit","ACH","","","$75.00"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Put $636.00","STC","2","$0.30","$59.91"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Put $640.00","STC","1","$1.03","$102.95"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Call $646.00","BTO","2","$0.26","($52.08)"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Call $643.00","STC","1","$0.61","$60.95"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Call $643.00","BTO","1","$0.90","($90.04)"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Call $644.00","BTO","1","$0.54","($54.04)"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Call $645.00","STC","1","$0.29","$28.95"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Put $640.00","BTO","1","$1.61","($161.04)"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Call $645.00","BTO","1","$0.54","($54.04)"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Put $636.00","BTO","4","$0.53","($212.16)"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Call $643.00","STC","1","$1.24","$123.95"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Put $641.00","STC","1","$3.50","$349.95"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Call $643.00","BTO","1","$0.50","($50.04)"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Call $645.00","STC","2","$0.24","$47.91"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Put $633.00","BTO","4","$0.46","($184.16)"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Put $641.00","BTO","1","$1.86","($186.04)"
"3/31/2026","3/31/2026","4/1/2026","SPY","SPY 3/31/2026 Call $645.00","BTO","2","$1.13","($226.08)"
"3/30/2026","3/30/2026","3/31/2026","META","Option Expiration for META 3/30/2026 Put $522.50","OEXP","1S","",""
"3/30/2026","3/30/2026","3/31/2026","QQQ","Option Expiration for QQQ 3/30/2026 Call $567.00","OEXP","1S","",""
"3/30/2026","3/30/2026","3/31/2026","META","Option Expiration for META 3/30/2026 Put $515.00","OEXP","1S","",""
"3/30/2026","3/30/2026","3/31/2026","QQQ","QQQ 3/30/2026 Put $556.00","STC","5","$0.16","$79.78"
"3/30/2026","3/30/2026","3/31/2026","QQQ","QQQ 3/30/2026 Put $560.00","STC","1","$3.85","$384.95"
"3/30/2026","3/30/2026","3/31/2026","QQQ","QQQ 3/30/2026 Put $561.00","STC","1","$1.79","$178.95"
"3/30/2026","3/30/2026","3/31/2026","QQQ","QQQ 3/30/2026 Call $567.00","BTO","1","$0.15","($15.04)"
"3/30/2026","3/30/2026","3/31/2026","QQQ","QQQ 3/30/2026 Put $561.00","BTO","1","$0.97","($97.04)"
"3/30/2026","3/30/2026","3/31/2026","QQQ","QQQ 3/30/2026 Put $560.00","STC","2","$0.68","$135.91"
"3/30/2026","3/30/2026","3/31/2026","QQQ","QQQ 3/30/2026 Put $556.00","BTO","5","$0.15","($75.20)"
"3/30/2026","3/30/2026","3/31/2026","QQQ","QQQ 3/30/2026 Call $572.00","STC","2","$0.06","$11.91"
"3/30/2026","3/30/2026","3/31/2026","QQQ","QQQ 3/30/2026 Call $572.00","STC","3","$0.06","$17.87"
"3/30/2026","3/30/2026","3/31/2026","QQQ","QQQ 3/30/2026 Call $569.00","STC","1","$0.15","$14.95"
"3/30/2026","3/30/2026","3/31/2026","QQQ","QQQ 3/30/2026 Call $569.00","STC","1","$0.15","$14.95"
"3/30/2026","3/30/2026","3/31/2026","QQQ","QQQ 3/30/2026 Put $560.00","BTO","3","$0.37","($111.12)"
"3/30/2026","3/30/2026","3/31/2026","QQQ","QQQ 3/30/2026 Call $572.00","STC","5","$0.08","$39.78"
"3/30/2026","3/30/2026","3/30/2026","","External debit card transfer - withdrawal fee","DCF","","","($1.00)"
"3/30/2026","3/30/2026","3/30/2026","","External debit card transfer - account ending in 9768","DCF","","","($19.00)"
"3/30/2026","3/30/2026","3/31/2026","QQQ","QQQ 3/30/2026 Put $560.00","STC","1","$0.40","$39.95"
"3/30/2026","3/30/2026","3/31/2026","QQQ","QQQ 3/30/2026 Call $572.00","BTO","10","$0.10","($100.40)"
"3/30/2026","3/30/2026","3/31/2026","QQQ","QQQ 3/30/2026 Put $553.00","STC","5","$0.07","$34.78"
"3/30/2026","3/30/2026","3/31/2026","QQQ","QQQ 3/30/2026 Put $561.00","STC","1","$0.59","$58.95"
"3/30/2026","3/30/2026","3/31/2026","QQQ","QQQ 3/30/2026 Call $569.00","BTO","2","$0.28","($56.08)"
"3/30/2026","3/30/2026","3/31/2026","QQQ","QQQ 3/30/2026 Put $553.00","BTO","5","$0.10","($50.20)"
"3/30/2026","3/30/2026","3/30/2026","","External debit card transfer - account ending in 9768","DCF","","","($24.00)"
"3/30/2026","3/30/2026","3/30/2026","","External debit card transfer - withdrawal fee","DCF","","","($1.00)"
"3/30/2026","3/30/2026","3/31/2026","QQQ","QQQ 3/30/2026 Put $561.00","BTO","1","$0.98","($98.04)"
"3/30/2026","3/30/2026","3/31/2026","QQQ","QQQ 3/30/2026 Call $569.00","STC","2","$0.26","$51.91"
"3/30/2026","3/30/2026","3/31/2026","QQQ","QQQ 3/30/2026 Put $560.00","BTO","1","$0.46","($46.04)"
"3/30/2026","3/30/2026","3/31/2026","QQQ","QQQ 3/30/2026 Call $569.00","BTO","2","$0.41","($82.08)"
"3/30/2026","3/30/2026","3/31/2026","SPY","SPY 3/30/2026 Call $643.00","STC","3","$0.36","$107.87"
"3/30/2026","3/30/2026","3/31/2026","SPY","SPY 3/30/2026 Put $635.00","STC","1","$1.16","$115.95"
"3/30/2026","3/30/2026","3/31/2026","META","META 3/30/2026 Put $522.50","BTO","1","$0.48","($48.04)"
"3/30/2026","3/30/2026","3/31/2026","SPY","SPY 3/30/2026 Call $643.00","BTO","3","$0.21","($63.12)"
"3/30/2026","3/30/2026","3/30/2026","","External debit card transfer - withdrawal fee","DCF","","","($2.19)"
"3/30/2026","3/30/2026","3/30/2026","","External debit card transfer - account ending in 9768","DCF","","","($122.81)"
"3/30/2026","3/30/2026","3/31/2026","SPY","SPY 3/30/2026 Put $635.00","BTO","1","$1.93","($193.04)"
"3/30/2026","3/30/2026","3/30/2026","","External debit card transfer - withdrawal fee","DCF","","","($1.00)"
"3/30/2026","3/30/2026","3/30/2026","","External debit card transfer - account ending in 5447","DCF","","","($42.57)"
"3/30/2026","3/30/2026","3/30/2026","","Transfer from Roth IRA to Brokerage","ITRF","","","$256.75"
"3/27/2026","3/27/2026","3/30/2026","AI","Option Expiration for AI 3/27/2026 Call $8.50","OEXP","2S","",""
"3/27/2026","3/27/2026","3/30/2026","AI","Option Expiration for AI 3/27/2026 Put $7.50","OEXP","7S","",""
"3/27/2026","3/27/2026","3/30/2026","META","Option Expiration for META 3/27/2026 Put $510.00","OEXP","1S","",""
"3/27/2026","3/27/2026","3/27/2026","","ACH REVERSAL","ACH","","","($300.00)"
"3/27/2026","3/27/2026","3/30/2026","QQQ","QQQ 3/27/2026 Call $567.00","STC","1","$0.03","$2.95"
"3/27/2026","3/27/2026","3/30/2026","QQQ","QQQ 3/27/2026 Put $563.00","STC","1","$0.88","$87.95"
"3/27/2026","3/27/2026","3/30/2026","QQQ","QQQ 3/27/2026 Put $560.00","STC","2","$0.10","$19.91"
"3/27/2026","3/27/2026","3/30/2026","QQQ","QQQ 3/27/2026 Put $560.00","STC","1","$0.09","$8.95"
"3/27/2026","3/27/2026","3/30/2026","SPY","SPY 3/31/2026 Put $619.00","BTO","1","$1.92","($192.04)"
"3/27/2026","3/27/2026","3/30/2026","QQQ","QQQ 3/27/2026 Put $566.00","STC","1","$2.45","$244.95"
"3/27/2026","3/27/2026","3/27/2026","","Transfer from Roth IRA to Brokerage","ITRF","","","$147.54"
"3/27/2026","3/27/2026","3/30/2026","QQQ","QQQ 3/27/2026 Put $560.00","BTO","3","$0.20","($60.12)"
"3/27/2026","3/27/2026","3/30/2026","QQQ","QQQ 3/27/2026 Put $560.00","STC","10","$0.18","$179.57"
"3/27/2026","3/27/2026","3/30/2026","QQQ","QQQ 3/27/2026 Call $567.00","BTO","1","$0.25","($25.04)"
"3/27/2026","3/27/2026","3/30/2026","QQQ","QQQ 3/27/2026 Put $563.00","BTO","1","$0.85","($85.04)"
"3/27/2026","3/27/2026","3/30/2026","QQQ","QQQ 3/27/2026 Put $566.00","STC","1","$2.19","$218.95"
"3/27/2026","3/27/2026","3/30/2026","QQQ","QQQ 3/27/2026 Put $560.00","BTO","9","$0.14","($126.36)"
"3/27/2026","3/27/2026","3/30/2026","QQQ","QQQ 3/27/2026 Put $560.00","BTO","1","$0.14","($14.04)"
"3/27/2026","3/27/2026","3/30/2026","QQQ","QQQ 3/27/2026 Put $566.00","BTO","1","$0.79","($79.04)"
"3/27/2026","3/27/2026","3/30/2026","META","META 3/30/2026 Put $515.00","BTO","1","$2.28","($228.04)"
"3/27/2026","3/27/2026","3/30/2026","QQQ","QQQ 3/27/2026 Call $575.00","STC","2","$0.15","$29.91"
"3/27/2026","3/27/2026","3/30/2026","QQQ","QQQ 3/27/2026 Call $575.00","BTO","2","$0.30","($60.08)"
"3/27/2026","3/27/2026","3/30/2026","QQQ","QQQ 3/27/2026 Call $569.00","STC","1","$1.90","$189.95"
"3/27/2026","3/27/2026","3/30/2026","QQQ","QQQ 3/27/2026 Put $569.00","STC","1","$1.65","$164.95"
"3/27/2026","3/27/2026","3/30/2026","QQQ","QQQ 3/27/2026 Call $569.00","BTO","1","$1.12","($112.04)"
"3/27/2026","3/27/2026","3/30/2026","QQQ","QQQ 3/27/2026 Call $572.00","STC","1","$0.34","$33.95"
"3/27/2026","3/27/2026","3/30/2026","QQQ","QQQ 3/27/2026 Call $572.00","BTO","1","$0.69","($69.04)"
"3/27/2026","3/27/2026","3/30/2026","QQQ","QQQ 3/27/2026 Put $566.00","BTO","1","$1.32","($132.04)"
"3/27/2026","3/27/2026","3/30/2026","QQQ","QQQ 3/27/2026 Call $577.00","STC","1","$0.15","$14.95"
"3/27/2026","3/27/2026","3/30/2026","QQQ","QQQ 3/27/2026 Call $577.00","BTO","1","$0.42","($42.04)"
"3/27/2026","3/27/2026","3/30/2026","QQQ","QQQ 3/27/2026 Put $569.00","BTO","1","$2.46","($246.04)"
"3/26/2026","3/26/2026","3/27/2026","QQQ","Option Expiration for QQQ 3/26/2026 Call $591.00","OEXP","1S","",""
"3/26/2026","3/26/2026","3/26/2026","","ACH REVERSAL","ACH","","","($203.00)"
"3/26/2026","3/26/2026","3/26/2026","","Cash reward","MISC","","","$5.59"
"3/26/2026","3/26/2026","3/27/2026","QQQ","QQQ 3/26/2026 Put $576.00","STC","1","$1.34","$133.95"
"3/26/2026","3/26/2026","3/27/2026","META","META 3/27/2026 Put $547.50","STC","1","$7.95","$794.95"
"3/26/2026","3/26/2026","3/27/2026","AI","AI 3/27/2026 Call $8.50","STC","1","$0.06","$5.95"
"3/26/2026","3/26/2026","3/27/2026","AI","AI 3/27/2026 Call $8.50","STC","4","$0.06","$23.83"
"3/26/2026","3/26/2026","3/27/2026","QQQ","QQQ 3/26/2026 Call $589.00","STC","1","$0.07","$6.95"
"3/26/2026","3/26/2026","3/27/2026","META","META 3/27/2026 Put $510.00","BTO","1","$0.25","($25.04)"
"3/26/2026","3/26/2026","3/27/2026","QQQ","QQQ 3/26/2026 Put $582.00","STC","1","$2.70","$269.95"
"3/26/2026","3/26/2026","3/27/2026","META","META 3/27/2026 Put $547.50","BTO","1","$0.44","($44.04)"
"3/26/2026","3/26/2026","3/27/2026","QQQ","QQQ 3/26/2026 Call $591.00","BTO","1","$0.16","($16.04)"
"3/26/2026","3/26/2026","3/27/2026","QQQ","QQQ 3/26/2026 Put $576.00","BTO","1","$0.30","($30.04)"
"3/26/2026","3/26/2026","3/27/2026","AI","AI 3/27/2026 Put $7.50","BTO","1","$0.03","($3.04)"
"3/26/2026","3/26/2026","3/27/2026","AI","AI 3/27/2026 Put $7.50","BTO","1","$0.03","($3.04)"
"3/26/2026","3/26/2026","3/27/2026","AI","AI 3/27/2026 Put $7.50","BTO","1","$0.03","($3.04)"
"3/26/2026","3/26/2026","3/27/2026","AI","AI 3/27/2026 Put $7.50","BTO","1","$0.03","($3.04)"
"3/26/2026","3/26/2026","3/27/2026","AI","AI 3/27/2026 Put $7.50","BTO","3","$0.03","($9.12)"
"3/26/2026","3/26/2026","3/27/2026","AI","AI 3/27/2026 Call $8.50","BTO","5","$0.10","($50.20)"
"3/26/2026","3/26/2026","3/27/2026","AI","AI 3/27/2026 Call $8.50","BTO","2","$0.10","($20.08)"
"3/26/2026","3/26/2026","3/27/2026","QQQ","QQQ 3/26/2026 Call $589.00","BTO","1","$0.39","($39.04)"
"3/26/2026","3/26/2026","3/27/2026","META","META 3/27/2026 Put $567.50","STC","1","$2.40","$239.95"
"3/26/2026","3/26/2026","3/27/2026","QQQ","QQQ 3/26/2026 Put $582.00","BTO","1","$1.41","($141.04)"
"3/26/2026","3/26/2026","3/27/2026","META","META 3/27/2026 Put $562.50","STC","1","$1.41","$140.95"
"3/26/2026","3/26/2026","3/27/2026","META","META 3/27/2026 Put $567.50","BTO","1","$2.70","($270.04)"
"3/25/2026","3/25/2026","3/26/2026","QQQ","Option Expiration for QQQ 3/25/2026 Call $593.00","OEXP","2S","",""
"3/25/2026","3/25/2026","3/26/2026","QQQ","QQQ 3/25/2026 Put $581.00","STC","1","$0.01","$0.95"
"3/25/2026","3/25/2026","3/26/2026","QQQ","QQQ 3/25/2026 Put $585.00","STC","1","$0.07","$6.95"
"3/25/2026","3/25/2026","3/26/2026","QQQ","QQQ 3/25/2026 Put $588.00","STC","1","$1.02","$101.95"
"3/25/2026","3/25/2026","3/26/2026","QQQ","QQQ 3/25/2026 Put $588.00","STC","1","$1.69","$168.95"
"3/25/2026","3/25/2026","3/26/2026","META","META 3/27/2026 Put $562.50","BTO","1","$0.34","($34.04)"
"3/25/2026","3/25/2026","3/26/2026","QQQ","QQQ 3/25/2026 Call $593.00","STC","2","$0.06","$11.91"
"3/25/2026","3/25/2026","3/26/2026","QQQ","QQQ 3/25/2026 Call $593.00","STC","1","$0.06","$5.95"
"3/25/2026","3/25/2026","3/26/2026","QQQ","QQQ 3/25/2026 Call $593.00","STC","1","$0.06","$5.95"
"3/25/2026","3/25/2026","3/26/2026","QQQ","QQQ 3/25/2026 Put $588.00","BTO","2","$0.62","($124.08)"
"3/25/2026","3/25/2026","3/26/2026","QQQ","QQQ 3/25/2026 Put $588.00","STC","1","$0.42","$41.95"
"3/25/2026","3/25/2026","3/26/2026","QQQ","QQQ 3/25/2026 Call $593.00","BTO","3","$0.10","($30.12)"
"3/25/2026","3/25/2026","3/26/2026","QQQ","QQQ 3/25/2026 Call $593.00","BTO","3","$0.10","($30.12)"
"3/25/2026","3/25/2026","3/26/2026","QQQ","QQQ 3/25/2026 Call $592.00","STC","3","$0.15","$44.87"
"3/25/2026","3/25/2026","3/26/2026","QQQ","QQQ 3/25/2026 Put $588.00","BTO","1","$0.85","($85.04)"
"3/25/2026","3/25/2026","3/26/2026","QQQ","QQQ 3/25/2026 Call $592.00","BTO","3","$0.22","($66.12)"
"3/25/2026","3/25/2026","3/25/2026","","Transfer from Roth IRA to Brokerage","ITRF","","","$65.34"
"3/25/2026","3/25/2026","3/26/2026","QQQ","QQQ 3/25/2026 Call $590.00","STC","1","$0.81","$80.95"
"3/25/2026","3/25/2026","3/26/2026","QQQ","QQQ 3/25/2026 Put $585.00","BTO","1","$0.55","($55.04)"
"3/25/2026","3/25/2026","3/26/2026","QQQ","QQQ 3/25/2026 Call $590.00","BTO","1","$1.03","($103.04)"
"3/25/2026","3/25/2026","3/26/2026","QQQ","QQQ 3/25/2026 Put $587.00","STC","1","$0.98","$97.95"
"3/25/2026","3/25/2026","3/26/2026","QQQ","QQQ 3/25/2026 Call $591.00","STC","1","$0.89","$88.95"
"3/25/2026","3/25/2026","3/26/2026","QQQ","QQQ 3/25/2026 Put $587.00","BTO","1","$0.65","($65.04)"
"3/25/2026","3/25/2026","3/26/2026","QQQ","QQQ 3/25/2026 Call $591.00","BTO","1","$1.56","($156.04)"
"3/25/2026","3/25/2026","3/25/2026","","External debit card transfer - withdrawal fee","DCF","","","($1.00)"
"3/25/2026","3/25/2026","3/25/2026","","External debit card transfer - account ending in 5447","DCF","","","($9.00)"
"3/25/2026","3/25/2026","3/25/2026","","External debit card transfer - withdrawal fee","DCF","","","($1.00)"
"3/25/2026","3/25/2026","3/25/2026","","External debit card transfer - account ending in 5447","DCF","","","($29.00)"
"3/25/2026","3/25/2026","3/26/2026","","ACH Deposit","ACH","","","$300.00"
"3/24/2026","3/24/2026","3/24/2026","","Event Contracts Inter-Entity Cash Transfer","FUTSWP","","","($39.00)"
"3/24/2026","3/24/2026","3/25/2026","QQQ","QQQ 3/25/2026 Put $581.00","BTO","1","$2.01","($201.04)"
"3/24/2026","3/24/2026","3/25/2026","","ACH Deposit","ACH","","","$8.00"
"3/24/2026","3/24/2026","3/25/2026","","ACH Deposit","ACH","","","$203.00"
"3/24/2026","3/24/2026","3/25/2026","QQQ","QQQ 3/24/2026 Put $585.00","STC","1","$0.81","$80.95"
"3/24/2026","3/24/2026","3/25/2026","QQQ","QQQ 3/24/2026 Call $590.00","STC","3","$0.09","$26.87"
"3/24/2026","3/24/2026","3/25/2026","QQQ","QQQ 3/24/2026 Call $590.00","BTO","1","$0.16","($16.04)"
"3/24/2026","3/24/2026","3/25/2026","QQQ","QQQ 3/24/2026 Call $590.00","BTO","1","$0.16","($16.04)"
"3/24/2026","3/24/2026","3/25/2026","QQQ","QQQ 3/24/2026 Call $590.00","BTO","1","$0.16","($16.04)"
"3/24/2026","3/24/2026","3/25/2026","QQQ","QQQ 3/24/2026 Put $585.00","BTO","1","$1.10","($110.04)"
"3/24/2026","3/24/2026","3/25/2026","QQQ","QQQ 3/24/2026 Call $588.00","STC","1","$0.72","$71.95"
"3/24/2026","3/24/2026","3/24/2026","","Transfer from Roth IRA to Brokerage","ITRF","","","$146.85"
"3/24/2026","3/24/2026","3/25/2026","QQQ","QQQ 3/24/2026 Put $584.00","STC","1","$0.83","$82.95"
"3/24/2026","3/24/2026","3/25/2026","QQQ","QQQ 3/24/2026 Call $588.00","BTO","1","$0.91","($91.04)"
"3/24/2026","3/24/2026","3/24/2026","","Transfer from Roth IRA to Brokerage","ITRF","","","$99.00"
"3/24/2026","3/24/2026","3/25/2026","QQQ","QQQ 3/24/2026 Call $590.00","STC","1","$0.32","$31.95"
"3/24/2026","3/24/2026","3/25/2026","QQQ","QQQ 3/24/2026 Call $590.00","BTO","1","$0.73","($73.04)"
"3/24/2026","3/24/2026","3/25/2026","QQQ","QQQ 3/24/2026 Call $586.00","STC","1","$1.23","$122.95"
